STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730331,-9999, , , ,9999,-9999, , , ,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730405,-9999, , , ,9999,340, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730406,-9999, , , ,9999,340, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730407,-9999, , , ,9999,320, , ,S,9999,260, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730414,-9999, , , ,9999,330, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730415,-9999, , , ,9999,320, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730505,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730506,-9999, , , ,9999,310, , ,S,9999,260, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730509,-9999, , , ,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730511,-9999, , , ,9999,290, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730514,-9999, , , ,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730516,-9999, , , ,9999,280, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730522,-9999, , , ,9999,290, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730525,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730527,-9999, , , ,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730531,-9999, , , ,9999,290, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730601,0, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730616,269, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730617,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730619,41, , ,S,9999,280, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730620,5, , ,S,9999,280, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730624,221, , ,S,9999,280, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730626,310, , ,S,9999,260, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730628,79, , ,S,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730630,20, , ,S,9999,280, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730707,0, , ,S,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730708,0, , ,S,9999,270, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730709,0, , ,S,9999,-9999, , , ,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730716,-9999, , , ,9999,270, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730717,0, , ,S,9999,270, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730724,-9999, , , ,9999,280, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730725,-9999, , , ,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730726,-9999, , , ,9999,280, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730728,5, , ,S,9999,280, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730730,0, , ,S,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730804,0, , ,S,9999,280, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730805,71, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730806,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730817,-9999, , , ,9999,280, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730819,10, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730826,-9999, , , ,9999,280, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730830,0, , ,S,9999,280, , ,S,9999,190, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730907,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730913,10, , ,S,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730919,0, , ,S,9999,290, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19730920,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731009,20, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731015,0, , ,S,9999,-9999, , , ,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731016,-9999, , , ,9999,-9999, , , ,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731024,0, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731130,0, , ,S,9999,300, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731202,0, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731213,-9999, , , ,9999,300, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19731221,0, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740106,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740113,0, , ,S,9999,310, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740118,0, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740121,-9999, , , ,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740201,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740212,0, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740214,0, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740222,0, , ,S,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740224,0, , ,S,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740318,0, , ,S,9999,-9999, , , ,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740321,0, , ,S,9999,320, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740326,0, , ,S,9999,320, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740402,0, , ,S,9999,320, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740403,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740404,-9999, , , ,9999,330, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740405,-9999, , , ,9999,330, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740410,-9999, , , ,9999,330, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740416,231, , ,S,9999,310, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740421,0, , ,S,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740422,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740430,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740509,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740514,0, , ,S,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740525,109, , ,S,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740605,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740606,0, , ,S,9999,290, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740615,30, , ,S,9999,-9999, , , ,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740617,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740620,10, , ,S,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740703,0, , ,S,9999,280, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740705,20, , ,S,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740710,-9999, , , ,9999,260, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740713,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740715,10, , ,S,9999,270, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740716,0, , ,S,9999,270, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740717,-9999, , , ,9999,270, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740719,269, , ,S,9999,270, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740720,0, , ,S,9999,270, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740723,5, , ,S,9999,-9999, , , ,9999,200, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740724,30, , ,S,9999,280, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740725,0, , ,S,9999,260, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740729,0, , ,S,9999,270, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740730,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740801,5, , ,S,9999,270, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740802,0, , ,S,9999,270, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740808,3, , ,S,9999,270, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740809,10, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740811,-9999, , , ,9999,280, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740813,-9999, , , ,9999,280, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740816,3, , ,S,9999,270, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740817,0, , ,S,9999,270, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740818,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740821,0, , ,S,9999,270, , ,S,9999,170, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740822,0, , ,S,9999,280, , ,S,9999,180, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740824,0, , ,S,9999,-9999, , , ,9999,190, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740825,0, , ,S,9999,280, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740901,0, , ,S,9999,280, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740906,0, , ,S,9999,290, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740907,0, , ,S,9999,-9999, , , ,9999,200, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740909,0, , ,S,9999,280, , ,S,9999,200, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740910,0, , ,S,9999,290, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740913,0, , ,S,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740914,-9999, , , ,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740915,0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740916,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740920,0, , ,S,9999,290, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740921,0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19740926,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741004,0, , ,S,9999,290, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741005,0, , ,S,9999,290, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741006,0, , ,S,9999,300, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741014,0, , ,S,9999,-9999, , , ,9999,200, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741016,0, , ,S,9999,300, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741019,0, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741020,0, , ,S,9999,300, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741021,0, , ,S,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741022,0, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741029,5, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741109,0, , ,S,9999,310, , ,S,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741110,0, , ,S,9999,320, , ,S,9999,210, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19741115,0, , ,S,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750121,0, , ,S,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750125,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750126,-9999, , , ,9999,310, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750128,-9999, , , ,9999,310, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750201,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750202,-9999, , , ,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750206,-9999, , , ,9999,300, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750209,-9999, , , ,9999,330, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750210,-9999, , , ,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750211,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750217,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750218,-9999, , , ,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750219,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750221,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750225,-9999, , , ,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750227,-9999, , , ,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750228,-9999, , , ,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750302,-9999, , , ,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750303,-9999, , , ,9999,-9999, , , ,9999,220, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750307,-9999, , , ,9999,320, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750308,-9999, , , ,9999,310, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750309,-9999, , , ,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750313,-9999, , , ,9999,320, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750314,-9999, , , ,9999,320, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750315,-9999, , , ,9999,310, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750316,-9999, , , ,9999,-9999, , , ,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750317,-9999, , , ,9999,310, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750319,-9999, , , ,9999,320, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750320,-9999, , , ,9999,320, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750321,-9999, , , ,9999,320, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750322,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750323,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750324,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750325,-9999, , , ,9999,320, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750326,-9999, , , ,9999,-9999, , , ,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750327,-9999, , , ,9999,320, , ,S,9999,260, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750329,-9999, , , ,9999,-9999, , , ,9999,270, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750330,61,D, ,S,9999,320, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750331,-9999, , , ,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750401,-9999, , , ,9999,330, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750405,-9999, , , ,9999,330, , ,S,9999,230, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750406,-9999, , , ,9999,320, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750407,-9999, , , ,9999,320, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750408,-9999, , , ,9999,290, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750409,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750411,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750412,-9999, , , ,9999,280, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750413,-9999, , , ,9999,300, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750414,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750416,-9999, , , ,9999,310, , ,S,9999,-9999, , , ,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750418,-9999, , , ,9999,-9999, , , ,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750419,-9999, , , ,9999,310, , ,S,9999,240, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750420,-9999, , , ,9999,310, , ,S,9999,250, , ,S,9999
GHCND:KEM00063799,MALINDI KE,25,-3.229,40.102,19750421,33,D, ,S,9999,290, , ,S,9999,240, , ,S,9999
