STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570101,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570102,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570103,5, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570104,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570105,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570106,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570107,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570108,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570109,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570110,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570111,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570112,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570113,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570114,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570115,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570116,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570117,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570118,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570119,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570120,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570121,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570122,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570123,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570124,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570125,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570126,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570127,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570128,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570129,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063624,MANDERA KE,231,3.933,41.867,19570130,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
