STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570221,-9999, , , ,9999,306, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570223,-9999, , , ,9999,-9999, , , ,9999,189, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570224,-9999, , , ,9999,322, , ,S,9999,206, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570225,-9999, , , ,9999,322, , ,S,9999,217, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570226,-9999, , , ,9999,311, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570227,-9999, , , ,9999,294, , ,S,9999,217, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570228,-9999, , , ,9999,-9999, , , ,9999,217, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570301,-9999, , , ,9999,311, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570302,-9999, , , ,9999,294, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570303,-9999, , , ,9999,-9999, , , ,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570304,-9999, , , ,9999,317, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570307,-9999, , , ,9999,322, , ,S,9999,211, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570308,-9999, , , ,9999,322, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570309,-9999, , , ,9999,322, , ,S,9999,211, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570310,-9999, , , ,9999,317, , ,S,9999,228, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570311,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570312,-9999, , , ,9999,-9999, , , ,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570313,-9999, , , ,9999,328, , ,S,9999,233, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570314,-9999, , , ,9999,328, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570315,-9999, , , ,9999,-9999, , , ,9999,244, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570316,-9999, , , ,9999,322, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570318,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570319,-9999, , , ,9999,311, , ,S,9999,-9999, , , ,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570320,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570321,-9999, , , ,9999,-9999, , , ,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570322,-9999, , , ,9999,311, , ,S,9999,222, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570324,-9999, , , ,9999,-9999, , , ,9999,217, , ,S,9999
GHCND:TZ000063894,DAR ES SALAAM AIRPORT TZ,53,-6.867,39.2,19570325,-9999, , , ,9999,322, , ,S,9999,228, , ,S,9999
