STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750105,0, , ,I,9999,-9999, , , ,9999,280, , ,I,9999,200, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750120,10, , ,I,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750121,0, , ,I,9999,-9999, , , ,9999,310, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750122,61, , ,I,9999,-9999, , , ,9999,310, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750125,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750127,-9999, , , ,9999,-9999, , , ,9999,310, , ,I,9999,200, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750128,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750131,-9999, , , ,9999,-9999, , , ,9999,310, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750203,-9999, , , ,9999,-9999, , , ,9999,330, , ,I,9999,200, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750208,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750210,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750212,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750216,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750218,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750221,-9999, , , ,9999,-9999, , , ,9999,330, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750222,-9999, , , ,9999,-9999, , , ,9999,330, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750223,-9999, , , ,9999,-9999, , , ,9999,330, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750302,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750309,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750312,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750313,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750314,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750316,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750317,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750318,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750319,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750321,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750322,-9999, , , ,9999,-9999, , , ,9999,280, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750324,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750328,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750329,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750330,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750331,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750401,-9999, , , ,9999,-9999, , , ,9999,280, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750402,-9999, , , ,9999,-9999, , , ,9999,280, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750405,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750406,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750407,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750408,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750409,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750410,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750412,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750414,-9999, , , ,9999,-9999, , , ,9999,280, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750416,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750418,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750419,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750420,-9999, , , ,9999,-9999, , , ,9999,310, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750421,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750422,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750423,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750424,-9999, , , ,9999,-9999, , , ,9999,310, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750426,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750427,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750430,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750501,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,190, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750502,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750503,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750506,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750511,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750513,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,180, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750515,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750518,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750519,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750521,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,170, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750528,-9999, , , ,9999,-9999, , , ,9999,300, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750529,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750604,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,140, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750606,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750609,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,160, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750612,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750614,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750617,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750618,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750622,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750623,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,140, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750627,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750628,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,130, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750702,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750703,-9999, , , ,9999,-9999, , , ,9999,260, , ,I,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750704,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,-9999, , , ,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750706,-9999, , , ,9999,-9999, , , ,9999,280, , ,I,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750707,-9999, , , ,9999,-9999, , , ,9999,270, , ,I,9999,150, , ,I,9999
GHCND:TZ000063862,DODOMA TZ,1120,-6.167,35.767,19750710,-9999, , , ,9999,-9999, , , ,9999,290, , ,I,9999,140, , ,I,9999
