STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570219,-9999, , , ,9999,-9999, , , ,9999,272, , ,I,9999,133, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570220,-9999, , , ,9999,-9999, , , ,9999,256, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570222,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,128, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570223,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570224,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570225,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,122, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570227,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570228,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,117, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570301,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570303,-9999, , , ,9999,-9999, , , ,9999,256, , ,I,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570304,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570307,-9999, , , ,9999,-9999, , , ,9999,267, , ,I,9999,111, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570309,-9999, , , ,9999,-9999, , , ,9999,272, , ,I,9999,122, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570310,-9999, , , ,9999,-9999, , , ,9999,256, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570311,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570313,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,133, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570314,-9999, , , ,9999,-9999, , , ,9999,272, , ,I,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570315,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570316,-9999, , , ,9999,-9999, , , ,9999,278, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570317,-9999, , , ,9999,-9999, , , ,9999,278, , ,I,9999,128, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570318,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570319,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570320,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570322,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570324,-9999, , , ,9999,-9999, , , ,9999,267, , ,I,9999,128, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570325,-9999, , , ,9999,-9999, , , ,9999,267, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570326,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,167, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570327,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,167, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570328,-9999, , , ,9999,-9999, , , ,9999,278, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570329,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570330,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570331,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570403,-9999, , , ,9999,-9999, , , ,9999,283, , ,I,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570404,-9999, , , ,9999,-9999, , , ,9999,272, , ,I,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570405,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570406,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570408,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570409,-9999, , , ,9999,-9999, , , ,9999,272, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570410,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570411,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570412,-9999, , , ,9999,-9999, , , ,9999,267, , ,I,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570413,-9999, , , ,9999,-9999, , , ,9999,256, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570415,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570416,-9999, , , ,9999,-9999, , , ,9999,244, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570417,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570420,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570421,-9999, , , ,9999,-9999, , , ,9999,267, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570422,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570424,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570425,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570426,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570427,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570428,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570429,-9999, , , ,9999,-9999, , , ,9999,244, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570430,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570501,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570502,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570504,-9999, , , ,9999,-9999, , , ,9999,256, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570505,-9999, , , ,9999,-9999, , , ,9999,244, , ,I,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570506,-9999, , , ,9999,-9999, , , ,9999,244, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570508,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570509,-9999, , , ,9999,-9999, , , ,9999,228, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570510,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570511,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570512,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570513,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570514,-9999, , , ,9999,-9999, , , ,9999,244, , ,I,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570515,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570516,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570517,-9999, , , ,9999,-9999, , , ,9999,233, , ,I,9999,161, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570519,-9999, , , ,9999,-9999, , , ,9999,233, , ,I,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570520,-9999, , , ,9999,-9999, , , ,9999,228, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570521,-9999, , , ,9999,-9999, , , ,9999,228, , ,I,9999,156, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570523,-9999, , , ,9999,-9999, , , ,9999,222, , ,I,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570524,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570525,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570526,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570527,-9999, , , ,9999,-9999, , , ,9999,261, , ,I,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570528,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570529,-9999, , , ,9999,-9999, , , ,9999,217, , ,I,9999,144, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570530,-9999, , , ,9999,-9999, , , ,9999,211, , ,I,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570531,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,150, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570603,-9999, , , ,9999,-9999, , , ,9999,256, , ,I,9999,128, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570604,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570605,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570607,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570608,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570610,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570611,-9999, , , ,9999,-9999, , , ,9999,250, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570612,-9999, , , ,9999,-9999, , , ,9999,222, , ,I,9999,128, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570614,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570615,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,122, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570616,-9999, , , ,9999,-9999, , , ,9999,217, , ,I,9999,133, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570618,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,117, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570620,-9999, , , ,9999,-9999, , , ,9999,244, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570621,-9999, , , ,9999,-9999, , , ,9999,239, , ,I,9999,122, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570622,-9999, , , ,9999,-9999, , , ,9999,217, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570623,-9999, , , ,9999,-9999, , , ,9999,189, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570624,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570625,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570626,-9999, , , ,9999,-9999, , , ,9999,200, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570627,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,111, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570628,-9999, , , ,9999,-9999, , , ,9999,222, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570629,-9999, , , ,9999,-9999, , , ,9999,211, , ,I,9999,100, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570701,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,100, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570702,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,106, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570703,-9999, , , ,9999,-9999, , , ,9999,233, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570704,-9999, , , ,9999,-9999, , , ,9999,233, , ,I,9999,117, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570706,-9999, , , ,9999,-9999, , , ,9999,211, , ,I,9999,111, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570707,-9999, , , ,9999,-9999, , , ,9999,211, , ,I,9999,128, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570709,-9999, , , ,9999,-9999, , , ,9999,222, , ,I,9999,117, , ,I,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570710,-9999, , , ,9999,-9999, , , ,9999,206, , ,I,9999,-9999, , , ,9999
GHCND:KE000063740,JOMO KENYATTA INTERNATIONAL KE,1624,-1.317,36.917,19570711,-9999, , , ,9999,-9999, , , ,9999,183, , ,I,9999,128, , ,I,9999
