STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000220,-9999, , , ,9999,-9999, , , ,9999,102, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000221,-9999, , , ,9999,302, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000222,-9999, , , ,9999,-9999, , , ,9999,102, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000223,-9999, , , ,9999,306, , ,I,9999,96, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000224,-9999, , , ,9999,298, , ,I,9999,110, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000225,-9999, , , ,9999,310, , ,I,9999,104, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000226,-9999, , , ,9999,290, , ,I,9999,102, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000227,-9999, , , ,9999,300, , ,I,9999,134, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000228,-9999, , , ,9999,300, , ,I,9999,110, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000229,-9999, , , ,9999,259, , ,I,9999,128, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000301,-9999, , , ,9999,279, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000302,-9999, , , ,9999,-9999, , , ,9999,117, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000303,-9999, , , ,9999,307, , ,I,9999,111, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000304,-9999, , , ,9999,283, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000305,-9999, , , ,9999,293, , ,I,9999,129, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000306,-9999, , , ,9999,300, , ,I,9999,113, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000307,-9999, , , ,9999,308, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000308,-9999, , , ,9999,255, , ,I,9999,147, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000309,-9999, , , ,9999,274, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000310,-9999, , , ,9999,289, , ,I,9999,101, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000311,-9999, , , ,9999,294, , ,I,9999,117, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000312,-9999, , , ,9999,281, , ,I,9999,122, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000313,-9999, , , ,9999,301, , ,I,9999,103, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000314,-9999, , , ,9999,313, , ,I,9999,105, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000315,3, , ,I,9999,-9999, , , ,9999,122, , ,I,9999
