STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580219,0, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580220,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,50, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580221,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,50, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580222,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580223,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580224,0, , ,S,9999,-9999, , , ,9999,228, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580225,0, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,39, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580227,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580228,0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580301,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580302,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580303,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580304,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580305,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580306,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580307,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580308,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580309,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580310,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580311,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,50, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580312,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580313,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580314,-9999, , , ,9999,-9999, , , ,9999,250, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580315,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580316,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580317,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580318,10, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580319,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580320,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580321,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580322,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580323,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580324,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580325,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580326,-9999, , , ,9999,-9999, , , ,9999,250, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580327,79, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580328,10, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,50, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580329,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580330,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580331,0, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580401,0, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580405,130, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580406,0, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580407,10, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580408,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580409,0, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580410,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580411,0, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580412,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580413,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580416,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580417,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580418,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580419,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580420,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580421,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580422,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580423,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580424,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580425,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580426,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580427,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,72, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580428,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580429,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580430,10, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580501,0, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580502,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580503,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580504,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580505,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580514,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,61, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580515,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580516,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580517,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580518,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580519,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580520,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580522,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580523,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580524,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580525,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580526,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580527,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580528,0, , ,S,9999,-9999, , , ,9999,278, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580529,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580530,41, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580531,10, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580601,20, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580602,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580603,231, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580604,20, , ,S,9999,-9999, , , ,9999,200, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580605,0, , ,S,9999,-9999, , , ,9999,178, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580606,10, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580607,0, , ,S,9999,-9999, , , ,9999,228, , ,S,9999,128, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580608,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580609,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580610,0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580611,0, , ,S,9999,-9999, , , ,9999,272, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580612,61, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580613,0, , ,S,9999,-9999, , , ,9999,250, , ,S,9999,-9999, , , ,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580614,0, , ,S,9999,-9999, , , ,9999,261, , ,S,9999,78, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580615,0, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,89, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580617,20, , ,S,9999,-9999, , , ,9999,228, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580618,61, , ,S,9999,-9999, , , ,9999,211, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580619,0, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580620,0, , ,S,9999,-9999, , , ,9999,211, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580621,-9999, , , ,9999,-9999, , , ,9999,239, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580622,0, , ,S,9999,-9999, , , ,9999,200, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580623,51, , ,S,9999,-9999, , , ,9999,200, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580624,20, , ,S,9999,-9999, , , ,9999,239, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580625,30, , ,S,9999,-9999, , , ,9999,228, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580626,51, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,100, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580703,0, , ,S,9999,-9999, , , ,9999,200, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580704,0, , ,S,9999,-9999, , , ,9999,211, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580705,71, , ,S,9999,-9999, , , ,9999,211, , ,S,9999,-9999, , , ,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580706,20, , ,S,9999,-9999, , , ,9999,211, , ,S,9999,111, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580707,71, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,122, , ,S,9999
GHCND:ET000063450,ADDIS ABABA BOLE ET,2354,9.033,38.75,19580708,10, , ,S,9999,-9999, , , ,9999,222, , ,S,9999,111, , ,S,9999
