STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530215,0, , ,Q,9999,301, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530216,120, , ,Q,9999,292, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530217,0, , ,Q,9999,301, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530218,0, , ,Q,9999,301, , ,Q,9999,113, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530219,0, , ,Q,9999,310, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530220,0, , ,Q,9999,323, , ,Q,9999,129, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530221,0, , ,Q,9999,319, , ,Q,9999,153, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530222,0, , ,Q,9999,295, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530223,0, , ,Q,9999,289, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530224,21, , ,Q,9999,244, , ,Q,9999,139, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530225,53, , ,Q,9999,252, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530226,135, , ,Q,9999,265, , ,Q,9999,110, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530227,2, , ,Q,9999,284, , ,Q,9999,105, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530228,2, , ,Q,9999,290, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530301,1, , ,Q,9999,285, , ,Q,9999,129, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530302,2, , ,Q,9999,280, , ,Q,9999,158, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530303,6, , ,Q,9999,283, , ,Q,9999,131, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530304,0, , ,Q,9999,303, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530305,0, , ,Q,9999,296, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530306,0, , ,Q,9999,295, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530307,0, , ,Q,9999,309, , ,Q,9999,117, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530308,0, , ,Q,9999,308, , ,Q,9999,119, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530309,0, , ,Q,9999,312, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530310,0, , ,Q,9999,305, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530311,0, , ,Q,9999,297, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530312,0, , ,Q,9999,316, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530313,0, , ,Q,9999,320, , ,Q,9999,167, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530314,0, , ,Q,9999,319, , ,Q,9999,165, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530315,0, , ,Q,9999,318, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530316,0, , ,Q,9999,315, , ,Q,9999,133, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530317,0, , ,Q,9999,330, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530318,6, , ,Q,9999,320, , ,Q,9999,165, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530319,0, , ,Q,9999,332, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530320,0, , ,Q,9999,308, , ,Q,9999,163, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530321,0, , ,Q,9999,309, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530322,0, , ,Q,9999,299, , ,Q,9999,169, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530323,0, , ,Q,9999,307, , ,Q,9999,139, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530324,0, , ,Q,9999,308, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530325,0, , ,Q,9999,300, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530326,0, , ,Q,9999,319, , ,Q,9999,139, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530327,0, , ,Q,9999,316, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530328,0, , ,Q,9999,328, , ,Q,9999,177, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530329,0, , ,Q,9999,330, , ,Q,9999,165, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530330,0, , ,Q,9999,314, , ,Q,9999,175, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530331,0, , ,Q,9999,316, , ,Q,9999,177, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530401,2, , ,Q,9999,302, , ,Q,9999,168, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530402,80, , ,Q,9999,271, , ,Q,9999,158, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530403,13, , ,Q,9999,277, , ,Q,9999,131, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530404,46, , ,Q,9999,279, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530405,0, , ,Q,9999,284, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530406,79, , ,Q,9999,255, , ,Q,9999,150, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530407,12, , ,Q,9999,251, , ,Q,9999,136, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530408,0, , ,Q,9999,290, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530409,0, , ,Q,9999,298, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530410,0, , ,Q,9999,305, , ,Q,9999,124, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530411,0, , ,Q,9999,300, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530412,0, , ,Q,9999,302, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530413,0, , ,Q,9999,292, , ,Q,9999,152, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530414,0, , ,Q,9999,295, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530415,0, , ,Q,9999,308, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530416,0, , ,Q,9999,305, , ,Q,9999,150, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530417,0, , ,Q,9999,310, , ,Q,9999,153, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530418,0, , ,Q,9999,306, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530419,0, , ,Q,9999,300, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530420,0, , ,Q,9999,273, , ,Q,9999,148, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530421,0, , ,Q,9999,258, , ,Q,9999,170, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530422,0, , ,Q,9999,300, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530423,0, , ,Q,9999,324, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530424,0, , ,Q,9999,273, , ,Q,9999,158, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530425,0, , ,Q,9999,282, , ,Q,9999,163, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530426,210, , ,Q,9999,250, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530427,42, , ,Q,9999,283, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530428,33, , ,Q,9999,255, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530429,0, , ,Q,9999,243, , ,Q,9999,148, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530430,17, , ,Q,9999,270, , ,Q,9999,146, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530501,100, , ,Q,9999,240, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530502,0, , ,Q,9999,230, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530503,53, , ,Q,9999,274, , ,Q,9999,164, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530504,0, , ,Q,9999,292, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530505,0, , ,Q,9999,280, , ,Q,9999,152, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530506,0, , ,Q,9999,304, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530507,0, , ,Q,9999,304, , ,Q,9999,174, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530508,0, , ,Q,9999,300, , ,Q,9999,172, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530509,0, , ,Q,9999,304, , ,Q,9999,155, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530510,0, , ,Q,9999,305, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530511,0, , ,Q,9999,314, , ,Q,9999,165, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530512,0, , ,Q,9999,325, , ,Q,9999,160, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530513,0, , ,Q,9999,305, , ,Q,9999,170, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530514,0, , ,Q,9999,290, , ,Q,9999,165, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530515,458, , ,Q,9999,235, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530516,44, , ,Q,9999,255, , ,Q,9999,148, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530517,284, , ,Q,9999,250, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530518,-9999, , , ,9999,268, , ,Q,9999,146, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530519,0, , ,Q,9999,290, , ,Q,9999,168, , ,Q,9999
GHCND:ET000063331,GONDAR ET,1967,12.55,37.417,19530520,0, , ,Q,9999,286, , ,Q,9999,139, , ,Q,9999
