STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640703,90, , ,Q,9999,-9999, , , ,9999,217, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640704,0, , ,Q,9999,-9999, , , ,9999,235, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640705,400, , ,Q,9999,-9999, , , ,9999,244, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640706,10, , ,Q,9999,-9999, , , ,9999,235, , ,Q,9999,150, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640707,0, , ,Q,9999,-9999, , , ,9999,220, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640708,43, , ,Q,9999,-9999, , , ,9999,250, , ,Q,9999,105, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640709,0, , ,Q,9999,-9999, , , ,9999,227, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640710,0, , ,Q,9999,-9999, , , ,9999,236, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640711,50, , ,Q,9999,-9999, , , ,9999,227, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640712,57, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640713,270, , ,Q,9999,-9999, , , ,9999,226, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640714,0, , ,Q,9999,-9999, , , ,9999,224, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640715,0, , ,Q,9999,-9999, , , ,9999,258, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640716,90, , ,Q,9999,-9999, , , ,9999,252, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640717,210, , ,Q,9999,-9999, , , ,9999,174, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640718,26, , ,Q,9999,-9999, , , ,9999,206, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640719,0, , ,Q,9999,-9999, , , ,9999,237, , ,Q,9999,124, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640720,66, , ,Q,9999,-9999, , , ,9999,218, , ,Q,9999,136, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640721,68, , ,Q,9999,-9999, , , ,9999,226, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640722,68, , ,Q,9999,-9999, , , ,9999,225, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640723,31, , ,Q,9999,-9999, , , ,9999,196, , ,Q,9999,146, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640724,0, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640725,152, , ,Q,9999,-9999, , , ,9999,238, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640726,324, , ,Q,9999,-9999, , , ,9999,192, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640727,79, , ,Q,9999,-9999, , , ,9999,205, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640728,88, , ,Q,9999,-9999, , , ,9999,200, , ,Q,9999,136, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640729,10, , ,Q,9999,-9999, , , ,9999,234, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640730,6, , ,Q,9999,-9999, , , ,9999,220, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640731,40, , ,Q,9999,-9999, , , ,9999,227, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640801,20, , ,Q,9999,-9999, , , ,9999,225, , ,Q,9999,137, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640802,10, , ,Q,9999,-9999, , , ,9999,226, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640803,25, , ,Q,9999,-9999, , , ,9999,214, , ,Q,9999,107, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640804,88, , ,Q,9999,-9999, , , ,9999,235, , ,Q,9999,114, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640805,89, , ,Q,9999,-9999, , , ,9999,232, , ,Q,9999,137, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640806,12, , ,Q,9999,-9999, , , ,9999,205, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640807,64, , ,Q,9999,-9999, , , ,9999,194, , ,Q,9999,137, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640808,10, , ,Q,9999,-9999, , , ,9999,233, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640809,130, , ,Q,9999,-9999, , , ,9999,222, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640810,155, , ,Q,9999,-9999, , , ,9999,228, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640811,95, , ,Q,9999,-9999, , , ,9999,225, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640812,40, , ,Q,9999,-9999, , , ,9999,240, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640813,40, , ,Q,9999,-9999, , , ,9999,235, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640814,130, , ,Q,9999,-9999, , , ,9999,197, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640815,4, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640816,55, , ,Q,9999,-9999, , , ,9999,248, , ,Q,9999,150, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640817,144, , ,Q,9999,-9999, , , ,9999,246, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640818,127, , ,Q,9999,-9999, , , ,9999,238, , ,Q,9999,150, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640819,99, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640820,50, , ,Q,9999,-9999, , , ,9999,257, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640821,0, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640822,0, , ,Q,9999,-9999, , , ,9999,256, , ,Q,9999,105, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640823,0, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,105, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640824,100, , ,Q,9999,-9999, , , ,9999,227, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640825,14, , ,Q,9999,-9999, , , ,9999,238, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640826,141, , ,Q,9999,-9999, , , ,9999,220, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640827,0, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640828,193, , ,Q,9999,-9999, , , ,9999,240, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640829,3, , ,Q,9999,-9999, , , ,9999,252, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640830,0, , ,Q,9999,-9999, , , ,9999,248, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640831,225, , ,Q,9999,-9999, , , ,9999,252, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640901,92, , ,Q,9999,-9999, , , ,9999,238, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640902,82, , ,Q,9999,-9999, , , ,9999,204, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640903,0, , ,Q,9999,-9999, , , ,9999,248, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640904,0, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,124, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640905,21, , ,Q,9999,-9999, , , ,9999,234, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640906,0, , ,Q,9999,-9999, , , ,9999,224, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640907,0, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640908,230, , ,Q,9999,-9999, , , ,9999,234, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640909,252, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640910,22, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640911,320, , ,Q,9999,-9999, , , ,9999,238, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640912,240, , ,Q,9999,-9999, , , ,9999,200, , ,Q,9999,146, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640913,0, , ,Q,9999,-9999, , , ,9999,248, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640914,9, , ,Q,9999,-9999, , , ,9999,225, , ,Q,9999,127, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640915,0, , ,Q,9999,-9999, , , ,9999,244, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640916,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640917,160, , ,Q,9999,-9999, , , ,9999,245, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640918,0, , ,Q,9999,-9999, , , ,9999,238, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640919,0, , ,Q,9999,-9999, , , ,9999,265, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640920,177, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640921,30, , ,Q,9999,-9999, , , ,9999,248, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640922,40, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640923,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,120, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640924,489, , ,Q,9999,-9999, , , ,9999,250, , ,Q,9999,133, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640925,10, , ,Q,9999,-9999, , , ,9999,271, , ,Q,9999,116, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640926,0, , ,Q,9999,-9999, , , ,9999,270, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640927,50, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640928,30, , ,Q,9999,-9999, , , ,9999,242, , ,Q,9999,145, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640929,0, , ,Q,9999,-9999, , , ,9999,250, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19640930,0, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641001,70, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641002,140, , ,Q,9999,-9999, , , ,9999,242, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641003,69, , ,Q,9999,-9999, , , ,9999,218, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641004,10, , ,Q,9999,-9999, , , ,9999,255, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641005,437, , ,Q,9999,-9999, , , ,9999,246, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641006,71, , ,Q,9999,-9999, , , ,9999,240, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641007,40, , ,Q,9999,-9999, , , ,9999,234, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641008,86, , ,Q,9999,-9999, , , ,9999,235, , ,Q,9999,140, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641009,0, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,138, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641010,0, , ,Q,9999,-9999, , , ,9999,254, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641011,0, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,116, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641012,0, , ,Q,9999,-9999, , , ,9999,255, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641013,200, , ,Q,9999,-9999, , , ,9999,250, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641014,18, , ,Q,9999,-9999, , , ,9999,258, , ,Q,9999,126, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641015,60, , ,Q,9999,-9999, , , ,9999,224, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641016,30, , ,Q,9999,-9999, , , ,9999,248, , ,Q,9999,142, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641017,0, , ,Q,9999,-9999, , , ,9999,240, , ,Q,9999,144, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641018,0, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,124, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641019,0, , ,Q,9999,-9999, , , ,9999,270, , ,Q,9999,122, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641020,0, , ,Q,9999,-9999, , , ,9999,272, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641021,0, , ,Q,9999,-9999, , , ,9999,270, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641022,0, , ,Q,9999,-9999, , , ,9999,275, , ,Q,9999,80, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641023,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,78, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641024,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,82, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641025,0, , ,Q,9999,-9999, , , ,9999,270, , ,Q,9999,82, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641026,0, , ,Q,9999,-9999, , , ,9999,268, , ,Q,9999,90, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641027,0, , ,Q,9999,-9999, , , ,9999,263, , ,Q,9999,112, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641028,261, , ,Q,9999,-9999, , , ,9999,264, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641029,150, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,102, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641030,0, , ,Q,9999,-9999, , , ,9999,264, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641031,0, , ,Q,9999,-9999, , , ,9999,270, , ,Q,9999,84, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641101,0, , ,Q,9999,-9999, , , ,9999,264, , ,Q,9999,70, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641102,0, , ,Q,9999,-9999, , , ,9999,206, , ,Q,9999,75, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641103,0, , ,Q,9999,-9999, , , ,9999,268, , ,Q,9999,42, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641104,0, , ,Q,9999,-9999, , , ,9999,262, , ,Q,9999,48, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641105,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,50, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641106,0, , ,Q,9999,-9999, , , ,9999,270, , ,Q,9999,62, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641107,0, , ,Q,9999,-9999, , , ,9999,268, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641108,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,68, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641109,0, , ,Q,9999,-9999, , , ,9999,282, , ,Q,9999,40, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641110,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,54, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641111,0, , ,Q,9999,-9999, , , ,9999,282, , ,Q,9999,50, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641112,0, , ,Q,9999,-9999, , , ,9999,274, , ,Q,9999,18, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641113,0, , ,Q,9999,-9999, , , ,9999,292, , ,Q,9999,20, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641114,0, , ,Q,9999,-9999, , , ,9999,288, , ,Q,9999,35, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641115,0, , ,Q,9999,-9999, , , ,9999,275, , ,Q,9999,57, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641116,0, , ,Q,9999,-9999, , , ,9999,280, , ,Q,9999,84, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641117,82, , ,Q,9999,-9999, , , ,9999,256, , ,Q,9999,117, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641118,0, , ,Q,9999,-9999, , , ,9999,278, , ,Q,9999,116, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641119,0, , ,Q,9999,-9999, , , ,9999,292, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641120,0, , ,Q,9999,-9999, , , ,9999,287, , ,Q,9999,74, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641121,0, , ,Q,9999,-9999, , , ,9999,278, , ,Q,9999,80, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641122,0, , ,Q,9999,-9999, , , ,9999,282, , ,Q,9999,98, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641123,0, , ,Q,9999,-9999, , , ,9999,292, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641124,0, , ,Q,9999,-9999, , , ,9999,286, , ,Q,9999,95, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641125,0, , ,Q,9999,-9999, , , ,9999,290, , ,Q,9999,70, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641126,0, , ,Q,9999,-9999, , , ,9999,287, , ,Q,9999,60, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641127,0, , ,Q,9999,-9999, , , ,9999,292, , ,Q,9999,72, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641128,0, , ,Q,9999,-9999, , , ,9999,284, , ,Q,9999,74, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641129,0, , ,Q,9999,-9999, , , ,9999,264, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641130,160, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,102, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641201,0, , ,Q,9999,-9999, , , ,9999,280, , ,Q,9999,85, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641202,30, , ,Q,9999,-9999, , , ,9999,280, , ,Q,9999,90, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641203,0, , ,Q,9999,-9999, , , ,9999,282, , ,Q,9999,80, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641204,0, , ,Q,9999,-9999, , , ,9999,280, , ,Q,9999,118, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641205,20, , ,Q,9999,-9999, , , ,9999,282, , ,Q,9999,125, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641206,0, , ,Q,9999,-9999, , , ,9999,280, , ,Q,9999,84, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641207,0, , ,Q,9999,-9999, , , ,9999,272, , ,Q,9999,48, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641208,0, , ,Q,9999,-9999, , , ,9999,278, , ,Q,9999,56, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641209,0, , ,Q,9999,-9999, , , ,9999,272, , ,Q,9999,55, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641210,0, , ,Q,9999,-9999, , , ,9999,276, , ,Q,9999,56, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641211,0, , ,Q,9999,-9999, , , ,9999,260, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641212,305, , ,Q,9999,-9999, , , ,9999,275, , ,Q,9999,124, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641213,106, , ,Q,9999,-9999, , , ,9999,264, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641214,168, , ,Q,9999,-9999, , , ,9999,254, , ,Q,9999,136, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641215,55, , ,Q,9999,-9999, , , ,9999,230, , ,Q,9999,128, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641216,30, , ,Q,9999,-9999, , , ,9999,212, , ,Q,9999,135, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641217,0, , ,Q,9999,-9999, , , ,9999,265, , ,Q,9999,132, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641218,200, , ,Q,9999,-9999, , , ,9999,254, , ,Q,9999,108, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641219,114, , ,Q,9999,-9999, , , ,9999,232, , ,Q,9999,130, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641220,0, , ,Q,9999,-9999, , , ,9999,242, , ,Q,9999,100, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641221,0, , ,Q,9999,-9999, , , ,9999,250, , ,Q,9999,95, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641222,50, , ,Q,9999,-9999, , , ,9999,254, , ,Q,9999,134, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641223,0, , ,Q,9999,-9999, , , ,9999,272, , ,Q,9999,110, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641224,0, , ,Q,9999,-9999, , , ,9999,263, , ,Q,9999,106, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641225,9, , ,Q,9999,-9999, , , ,9999,263, , ,Q,9999,115, , ,Q,9999
GHCND:ET000063402,JIMMA ET,1725,7.667,36.833,19641226,0, , ,Q,9999,-9999, , , ,9999,272, , ,Q,9999,76, , ,Q,9999
