STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570701,0, , ,S,9999,322, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570702,0, , ,S,9999,339, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570703,0, , ,S,9999,322, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570704,0, , ,S,9999,322, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570705,0, , ,S,9999,328, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570706,10, , ,S,9999,311, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570707,0, , ,S,9999,328, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570708,10, , ,S,9999,328, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570709,0, , ,S,9999,300, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570710,0, , ,S,9999,322, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570711,0, , ,S,9999,328, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570712,0, , ,S,9999,311, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570713,0, , ,S,9999,328, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570714,0, , ,S,9999,339, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570715,0, , ,S,9999,300, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570716,0, , ,S,9999,278, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570717,290, , ,S,9999,322, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570718,10, , ,S,9999,289, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570719,51, , ,S,9999,322, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570720,0, , ,S,9999,322, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570721,10, , ,S,9999,339, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570722,0, , ,S,9999,311, , ,S,9999,222, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570723,0, , ,S,9999,322, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570724,0, , ,S,9999,322, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570725,3, , ,S,9999,300, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570726,0, , ,S,9999,322, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570727,30, , ,S,9999,272, , ,S,9999,189, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570728,0, , ,S,9999,311, , ,S,9999,189, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570729,0, , ,S,9999,322, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570730,0, , ,S,9999,322, , ,S,9999,189, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570731,99, , ,S,9999,272, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570801,30, , ,S,9999,300, , ,S,9999,200, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570802,0, , ,S,9999,328, , ,S,9999,189, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570803,0, , ,S,9999,311, , ,S,9999,211, , ,S,9999
GHCND:SU000062941,JUBA OD,457,4.867,31.6,19570804,20, , ,S,9999,311, , ,S,9999,211, , ,S,9999
