STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570101,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570102,0, , ,Q,9999,317, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570103,0, , ,Q,9999,-9999, , , ,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570104,0, , ,Q,9999,317, , ,I,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570105,18, , ,Q,9999,317, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570106,0, , ,Q,9999,311, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570107,175, , ,Q,9999,-9999, , , ,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570108,0, , ,Q,9999,306, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570109,0, , ,Q,9999,-9999, , , ,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570110,0, , ,Q,9999,-9999, , , ,9999,239, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570111,0, , ,Q,9999,333, , ,I,9999,244, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570112,0, , ,Q,9999,317, , ,I,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570113,0, , ,Q,9999,-9999, , , ,9999,239, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570114,0, , ,Q,9999,317, , ,I,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570115,0, , ,Q,9999,311, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570116,0, , ,Q,9999,-9999, , , ,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570117,0, , ,Q,9999,322, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570118,0, , ,Q,9999,317, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570119,0, , ,Q,9999,306, , ,I,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570120,0, , ,Q,9999,-9999, , , ,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570121,0, , ,Q,9999,322, , ,I,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570122,0, , ,Q,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570123,0, , ,Q,9999,322, , ,I,9999,233, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570124,0, , ,Q,9999,322, , ,I,9999,239, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570125,0, , ,Q,9999,-9999, , , ,9999,250, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570126,0, , ,Q,9999,-9999, , , ,9999,250, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570127,0, , ,Q,9999,322, , ,I,9999,250, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570128,102, , ,Q,9999,311, , ,I,9999,250, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570129,30, , ,Q,9999,306, , ,I,9999,-9999, , , ,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570130,0, , ,Q,9999,-9999, , , ,9999,222, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570131,0, , ,Q,9999,-9999, , , ,9999,239, , ,I,9999
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,19570201,0, , ,Q,9999,317, , ,I,9999,244, , ,I,9999
